t,sector,dataType,value
2,7,laborUsed,387.64352
2,7,maxPrice,216.93597
2,7,minPrice,0.41651458
2,7,price,NA
2,7,productionValue,2562010.5
2,7,productionVolume,24835.83
2,7,productDestruction,49.360695
2,7,sectorSize,547.0
2,7,speed,NA
2,7,unsoldVolume,20054.049
2,7,unsoldVolumePositif,249.0
2,8,consumptionBudget,937033.7
2,8,consumptionValue,784111.8
2,8,consumptionVolume,8698.504
2,8,laborUsed,466.26184
2,8,maxPrice,223.26985
2,8,minPrice,0.25809795
2,8,price,NA
2,8,productionValue,968324.94
2,8,productionVolume,9790.103
2,8,productDestruction,50.16771
2,8,sectorSize,511.0
2,8,speed,NA
2,8,unsoldVolume,2932.3416
2,8,unsoldVolumePositif,112.0
2,9,consumptionBudget,1794566.1
2,9,consumptionValue,572848.9
2,9,consumptionVolume,5441.46
2,9,laborUsed,488.52084
2,9,maxPrice,223.7788
2,9,minPrice,0.034580518
2,9,price,NA
2,9,productionValue,574506.9
2,9,productionVolume,5450.714
2,9,productDestruction,0.0
2,9,sectorSize,489.0
2,9,speed,NA
2,9,unsoldVolume,15.105898
2,9,unsoldVolumePositif,2.0
2,10,consumptionBudget,299735.12
2,10,consumptionValue,293417.7
2,10,consumptionVolume,6094.8774
2,10,laborUsed,196.06357
2,10,maxPrice,196.31549
2,10,minPrice,0.1502446
2,10,price,NA
2,10,productionValue,1681207.0
2,10,productionVolume,16981.4
2,10,productDestruction,693.4856
2,10,sectorSize,479.0
2,10,speed,NA
2,10,unsoldVolume,31514.566
2,10,unsoldVolumePositif,369.0
2,11,consumptionBudget,898315.56
2,11,consumptionValue,865547.75
2,11,consumptionVolume,13523.644
2,11,laborUsed,374.48654
2,11,maxPrice,185.24452
2,11,minPrice,0.0013763389
2,11,price,NA
2,11,productionValue,2158824.5
2,11,productionVolume,22531.016
2,11,productDestruction,204.65259
2,11,sectorSize,577.0
2,11,speed,NA
2,11,unsoldVolume,24138.7
2,11,unsoldVolumePositif,291.0
2,12,consumptionBudget,1367734.0
2,12,consumptionValue,1173396.4
2,12,consumptionVolume,13296.543
2,12,laborUsed,438.58136
2,12,maxPrice,211.43643
2,12,minPrice,0.59965366
2,12,price,NA
2,12,productionValue,1720433.0
2,12,productionVolume,16628.582
2,12,productDestruction,2.8380184
2,12,sectorSize,526.0
2,12,speed,NA
2,12,unsoldVolume,8508.691
2,12,unsoldVolumePositif,170.0
2,13,consumptionBudget,1303983.6
2,13,consumptionValue,923285.5
2,13,consumptionVolume,9145.243
2,13,laborUsed,476.31216
2,13,maxPrice,223.9869
2,13,minPrice,2.2834496
2,13,price,NA
2,13,productionValue,993482.1
2,13,productionVolume,9526.208
2,13,productDestruction,9.509793
2,13,sectorSize,492.0
2,13,speed,NA
2,13,unsoldVolume,950.3894
2,13,unsoldVolumePositif,60.0
2,14,consumptionBudget,1026464.44
2,14,consumptionValue,35674.977
2,14,consumptionVolume,330.37524
2,14,laborUsed,430.99988
2,14,maxPrice,225.03072
2,14,minPrice,0.022709593
2,14,price,NA
2,14,productionValue,35674.99
2,14,productionVolume,330.37524
2,14,productDestruction,0.0
2,14,sectorSize,431.0
2,14,speed,NA
2,14,unsoldVolume,0.0
2,14,unsoldVolumePositif,0.0
2,15,consumptionBudget,1797364.8
2,15,consumptionValue,43778.746
